satisfaction,evaluation,projects,hours,history,accident,left,promotion,department,salary
0.99,0.51,0.008169732877589882,0.00914429708149103,0.006462036478143789,No,No,No,technical,low
0.41,0.54,0.004084866438794941,0.0060305062649488265,0.006462036478143789,Yes,Yes,No,sales,low
0.69,0.76,0.010212166096987352,0.006858222811118273,0.006462036478143789,No,No,No,management,low
0.23,0.94,0.010212166096987352,0.009538447817762195,0.008616048637525053,No,No,No,management,medium
0.87,0.75,0.00612729965819241,0.01016908899579606,0.006462036478143789,No,No,No,technical,medium
0.43,0.46,0.004084866438794941,0.00496629927701668,0.006462036478143789,No,Yes,No,sales,medium
0.7,0.53,0.008169732877589882,0.00599109119132171,0.006462036478143789,No,No,No,technical,low
0.15,0.85,0.00612729965819241,0.007843599651796186,0.0043080243187625265,No,No,No,sales,medium
0.34,0.97,0.01225459931638482,0.006188166559457292,0.010770060796906317,Yes,Yes,No,technical,low
0.53,0.72,0.004084866438794941,0.00677939266386404,0.010770060796906317,No,No,No,sales,low
0.1,0.94,0.01225459931638482,0.01005084377491471,0.008616048637525053,No,Yes,No,technical,low
0.72,0.76,0.00612729965819241,0.010287334216677409,0.008616048637525053,No,No,No,management,medium
0.37,0.51,0.004084866438794941,0.006109336412203059,0.006462036478143789,No,Yes,No,sales,low
0.19,0.36,0.00612729965819241,0.006582317295728457,0.010770060796906317,No,No,No,sales,low
0.55,0.81,0.010212166096987352,0.009026051860609681,0.006462036478143789,No,No,No,management,low
0.41,0.52,0.004084866438794941,0.005202789718779379,0.006462036478143789,No,Yes,No,technical,low
0.76,0.88,0.008169732877589882,0.008119505167186002,0.008616048637525053,No,Yes,No,management,medium
0.7,0.85,0.00612729965819241,0.006345826853965758,0.0043080243187625265,No,No,No,technical,medium
0.66,0.7,0.008169732877589882,0.006345826853965758,0.006462036478143789,No,No,No,technical,low
0.89,0.56,0.008169732877589882,0.00949903274413508,0.010770060796906317,No,No,No,management,low
0.96,0.57,0.00612729965819241,0.005951676117694593,0.0043080243187625265,No,No,No,sales,low
0.91,0.82,0.004084866438794941,0.00949903274413508,0.006462036478143789,No,No,No,sales,medium
0.91,0.92,0.008169732877589882,0.009696108112270662,0.010770060796906317,No,Yes,No,sales,low
0.96,0.62,0.010212166096987352,0.009065466934236797,0.0043080243187625265,No,No,No,sales,medium
0.88,0.91,0.008169732877589882,0.009223127228745263,0.012924072956287579,No,Yes,No,technical,low
0.62,0.68,0.00612729965819241,0.0048874691297624475,0.006462036478143789,No,No,No,sales,medium
0.98,0.91,0.00612729965819241,0.007410033841897904,0.008616048637525053,No,No,No,sales,medium
0.79,0.94,0.008169732877589882,0.00914429708149103,0.010770060796906317,No,Yes,No,technical,medium
0.63,0.7,0.010212166096987352,0.007173543400135205,0.006462036478143789,No,No,No,sales,medium
0.74,0.58,0.008169732877589882,0.007607109210033486,0.006462036478143789,No,No,No,management,medium
0.45,0.53,0.004084866438794941,0.006109336412203059,0.006462036478143789,No,Yes,No,management,low
0.24,0.79,0.004084866438794941,0.00689763788474539,0.010770060796906317,No,No,No,management,low
0.61,0.64,0.00612729965819241,0.009656693038643546,0.0043080243187625265,No,No,No,technical,medium
0.12,0.59,0.00612729965819241,0.009026051860609681,0.012924072956287579,No,No,No,technical,medium
0.73,0.63,0.00612729965819241,0.00677939266386404,0.008616048637525053,Yes,No,No,sales,low
0.72,0.9,0.00612729965819241,0.007607109210033486,0.006462036478143789,No,No,No,management,medium
0.48,0.51,0.008169732877589882,0.00599109119132171,0.008616048637525053,No,No,No,sales,high
0.9,0.92,0.010212166096987352,0.006069921338575942,0.008616048637525053,No,Yes,No,sales,low
0.71,0.59,0.008169732877589882,0.005636355528677661,0.0043080243187625265,No,No,No,management,medium
0.99,0.97,0.010212166096987352,0.009026051860609681,0.0043080243187625265,No,No,No,technical,medium
0.93,0.98,0.008169732877589882,0.00744944891552502,0.006462036478143789,No,No,No,technical,medium
0.98,0.49,0.00612729965819241,0.007843599651796186,0.021540121593812633,No,No,No,technical,medium
0.81,0.77,0.00612729965819241,0.00871073127159275,0.0043080243187625265,No,No,No,technical,low
0.83,0.93,0.00612729965819241,0.009735523185897777,0.0043080243187625265,No,No,No,management,low
0.84,0.55,0.00612729965819241,0.009538447817762195,0.006462036478143789,No,No,No,technical,medium
0.22,0.84,0.00612729965819241,0.005163374645152263,0.010770060796906317,Yes,No,No,technical,low
0.69,0.59,0.00612729965819241,0.009183712155118148,0.006462036478143789,No,No,No,management,medium
0.54,0.55,0.008169732877589882,0.008198335314440234,0.010770060796906317,No,No,No,sales,high
0.52,0.57,0.008169732877589882,0.007212958473762321,0.006462036478143789,No,No,No,technical,low
0.98,0.55,0.00612729965819241,0.0065429022221013405,0.012924072956287579,Yes,No,No,sales,medium
0.89,0.95,0.00612729965819241,0.009696108112270662,0.008616048637525053,No,No,No,management,low
0.69,0.66,0.00612729965819241,0.004453903319864166,0.008616048637525053,No,No,No,sales,low
0.81,0.83,0.00612729965819241,0.006976468031999622,0.0043080243187625265,No,No,No,sales,medium
0.98,0.9,0.00612729965819241,0.007331203694643671,0.008616048637525053,No,No,No,sales,low
0.41,0.46,0.004084866438794941,0.006306411780338641,0.006462036478143789,No,Yes,Yes,sales,low
0.62,0.92,0.00612729965819241,0.008986636786982565,0.0043080243187625265,No,No,No,sales,low
0.99,0.9,0.008169732877589882,0.006976468031999622,0.006462036478143789,No,No,No,technical,low
0.71,0.93,0.010212166096987352,0.0055181103077963116,0.017232097275050106,No,No,No,management,medium
0.6,0.83,0.004084866438794941,0.00744944891552502,0.0043080243187625265,No,No,No,technical,low
0.9,0.57,0.008169732877589882,0.007291788621016555,0.006462036478143789,Yes,No,No,technical,medium
0.67,0.72,0.008169732877589882,0.006266996706711525,0.0043080243187625265,No,No,No,sales,low
0.11,0.89,0.01225459931638482,0.010405579437558758,0.008616048637525053,No,Yes,No,management,low
0.88,0.59,0.010212166096987352,0.009065466934236797,0.006462036478143789,No,No,No,management,medium
0.92,0.84,0.008169732877589882,0.008198335314440234,0.0043080243187625265,No,No,No,management,medium
0.85,0.57,0.010212166096987352,0.007488863989152137,0.0043080243187625265,Yes,No,No,technical,medium
0.84,0.79,0.008169732877589882,0.010484409584812992,0.006462036478143789,Yes,No,No,technical,low
0.37,0.57,0.004084866438794941,0.006109336412203059,0.006462036478143789,No,Yes,No,management,low
0.59,0.63,0.008169732877589882,0.0060305062649488265,0.006462036478143789,Yes,No,No,sales,low
0.09,0.94,0.01225459931638482,0.011154465836473972,0.010770060796906317,No,Yes,No,management,low
0.74,0.89,0.010212166096987352,0.00914429708149103,0.012924072956287579,No,Yes,No,technical,medium
0.5,0.74,0.008169732877589882,0.006503487148474224,0.0043080243187625265,Yes,No,No,sales,medium
0.26,0.69,0.010212166096987352,0.008395410682575816,0.0043080243187625265,No,No,No,sales,high
0.67,0.97,0.008169732877589882,0.007725354430914836,0.006462036478143789,No,No,No,management,medium
0.72,0.88,0.004084866438794941,0.009735523185897777,0.006462036478143789,No,No,No,technical,medium
0.62,0.77,0.008169732877589882,0.010090258848541827,0.006462036478143789,No,No,No,sales,high
0.43,0.53,0.004084866438794941,0.005163374645152263,0.006462036478143789,No,Yes,No,management,low
0.5,0.7,0.00612729965819241,0.007410033841897904,0.0043080243187625265,No,No,No,sales,low
0.5,0.82,0.004084866438794941,0.011272711057355321,0.012924072956287579,No,No,No,sales,medium
0.1,0.83,0.01225459931638482,0.01016908899579606,0.008616048637525053,No,Yes,No,technical,low
0.98,0.61,0.00612729965819241,0.008907806639728332,0.0043080243187625265,No,No,No,management,low
0.99,0.69,0.00612729965819241,0.007488863989152137,0.006462036478143789,No,No,No,management,medium
0.8,0.84,0.00612729965819241,0.009893183480406244,0.006462036478143789,No,No,No,sales,medium
0.95,0.8,0.00612729965819241,0.008868391566101214,0.0043080243187625265,No,No,No,sales,high
0.22,0.69,0.00612729965819241,0.0083559956089487,0.006462036478143789,No,No,No,sales,medium
0.84,0.63,0.00612729965819241,0.0047692239088810975,0.006462036478143789,Yes,No,No,sales,low
1.0,0.89,0.00612729965819241,0.00744944891552502,0.006462036478143789,No,No,No,sales,low
0.43,0.86,0.010212166096987352,0.004926884203389564,0.006462036478143789,Yes,No,No,sales,low
0.1,0.93,0.01225459931638482,0.010090258848541827,0.008616048637525053,No,Yes,No,management,low
0.71,0.55,0.008169732877589882,0.010760315100202807,0.006462036478143789,Yes,No,No,technical,medium
0.61,0.42,0.004084866438794941,0.004059752583593001,0.017232097275050106,No,No,No,management,medium
0.77,0.74,0.010212166096987352,0.009577862891389313,0.0043080243187625265,No,No,No,technical,low
0.11,0.85,0.01225459931638482,0.012139842677151885,0.010770060796906317,No,Yes,No,sales,medium
0.77,0.85,0.010212166096987352,0.010878560321084156,0.010770060796906317,No,Yes,No,management,medium
0.91,1.0,0.008169732877589882,0.009893183480406244,0.012924072956287579,No,Yes,No,technical,low
0.68,0.81,0.010212166096987352,0.010484409584812992,0.0043080243187625265,No,No,No,sales,medium
0.36,0.52,0.004084866438794941,0.005754600749559011,0.006462036478143789,No,Yes,No,sales,medium
0.53,0.7,0.008169732877589882,0.009577862891389313,0.006462036478143789,No,No,No,technical,low
0.51,0.65,0.008169732877589882,0.01060265480569434,0.006462036478143789,No,No,No,management,medium
0.82,0.99,0.00612729965819241,0.0076859393572877195,0.0043080243187625265,No,No,No,management,high
0.31,0.59,0.008169732877589882,0.008592486050711398,0.010770060796906317,No,No,No,management,medium
0.39,0.51,0.004084866438794941,0.0053998650869149616,0.006462036478143789,No,Yes,No,technical,low
0.69,0.9,0.008169732877589882,0.005833430896813243,0.0043080243187625265,No,No,No,sales,low
0.6,0.49,0.00612729965819241,0.009420202596880846,0.0043080243187625265,No,No,No,sales,medium
0.32,0.86,0.008169732877589882,0.010484409584812992,0.008616048637525053,No,No,No,technical,low
0.47,0.81,0.008169732877589882,0.005242204792406496,0.006462036478143789,No,Yes,No,technical,low
0.82,0.84,0.00612729965819241,0.007646524283660603,0.006462036478143789,No,No,No,technical,low
0.51,0.52,0.00612729965819241,0.006464072074847108,0.006462036478143789,No,No,No,management,low
0.56,0.9,0.00612729965819241,0.00926254230237238,0.0043080243187625265,No,No,No,technical,medium
0.48,0.74,0.004084866438794941,0.006188166559457292,0.0043080243187625265,Yes,No,No,sales,medium
0.09,0.89,0.01225459931638482,0.010878560321084156,0.008616048637525053,No,Yes,No,technical,low
0.1,0.95,0.01225459931638482,0.010090258848541827,0.008616048637525053,No,Yes,No,technical,medium
0.68,0.75,0.01225459931638482,0.010799730173829923,0.010770060796906317,No,No,No,sales,low
0.86,0.51,0.008169732877589882,0.00599109119132171,0.006462036478143789,No,No,No,technical,low
0.98,0.68,0.00612729965819241,0.008001259946304651,0.006462036478143789,No,No,No,management,medium
0.87,1.0,0.010212166096987352,0.009538447817762195,0.010770060796906317,No,Yes,No,sales,low
0.44,0.68,0.00612729965819241,0.0055181103077963116,0.006462036478143789,No,No,No,technical,low
0.97,0.66,0.008169732877589882,0.007607109210033486,0.008616048637525053,No,No,No,sales,low
0.81,0.97,0.008169732877589882,0.0083559956089487,0.0043080243187625265,No,No,No,sales,low
0.87,0.62,0.00612729965819241,0.0069370529583725055,0.006462036478143789,No,No,No,sales,high
0.75,0.96,0.010212166096987352,0.007488863989152137,0.006462036478143789,No,No,No,sales,medium
0.43,0.47,0.004084866438794941,0.005321034939660729,0.006462036478143789,No,Yes,No,sales,low
0.57,0.46,0.00612729965819241,0.006582317295728457,0.008616048637525053,No,No,No,technical,medium
0.52,0.84,0.00612729965819241,0.010287334216677409,0.017232097275050106,No,No,Yes,sales,low
0.74,0.68,0.00612729965819241,0.009538447817762195,0.010770060796906317,Yes,No,No,management,medium
0.89,0.93,0.010212166096987352,0.0059122610440674765,0.0043080243187625265,No,No,No,management,high
0.96,0.87,0.008169732877589882,0.008395410682575816,0.006462036478143789,No,No,No,management,medium
0.62,0.53,0.00612729965819241,0.005557525381423428,0.006462036478143789,No,No,No,sales,low
0.11,0.95,0.01225459931638482,0.011233295983728206,0.008616048637525053,No,Yes,No,technical,low
0.58,0.69,0.00612729965819241,0.005754600749559011,0.008616048637525053,No,No,No,management,low
0.36,0.53,0.004084866438794941,0.005242204792406496,0.006462036478143789,No,Yes,No,sales,medium
0.76,0.55,0.008169732877589882,0.005794015823186127,0.006462036478143789,No,No,No,sales,low
0.76,0.88,0.008169732877589882,0.008119505167186002,0.008616048637525053,No,Yes,No,management,medium
0.81,0.83,0.008169732877589882,0.010208504069423176,0.006462036478143789,Yes,No,No,technical,low
0.69,0.92,0.008169732877589882,0.00587284597044036,0.0043080243187625265,No,No,No,technical,medium
0.43,0.51,0.004084866438794941,0.00587284597044036,0.006462036478143789,Yes,Yes,No,sales,medium
0.09,0.94,0.014297032535782291,0.010523824658440109,0.008616048637525053,No,Yes,No,sales,medium
0.91,0.77,0.00612729965819241,0.005675770602304777,0.006462036478143789,No,No,No,sales,medium
0.83,0.98,0.00612729965819241,0.009026051860609681,0.012924072956287579,No,No,No,management,medium
0.85,0.64,0.008169732877589882,0.007410033841897904,0.006462036478143789,No,No,No,management,low
0.87,0.82,0.008169732877589882,0.007804184578169069,0.015078085115668842,No,No,No,sales,medium
0.8,0.72,0.008169732877589882,0.006818807737491156,0.006462036478143789,No,No,No,sales,low
0.94,0.47,0.010212166096987352,0.005163374645152263,0.012924072956287579,No,No,No,technical,medium
0.61,0.71,0.008169732877589882,0.009577862891389313,0.006462036478143789,Yes,No,No,technical,low
0.48,0.81,0.008169732877589882,0.00587284597044036,0.0043080243187625265,No,No,No,technical,medium
0.63,0.97,0.008169732877589882,0.009223127228745263,0.0043080243187625265,No,No,No,technical,medium
0.98,0.79,0.008169732877589882,0.009104882007863914,0.008616048637525053,No,No,No,management,medium
0.97,0.75,0.010212166096987352,0.010642069879321458,0.006462036478143789,Yes,No,No,sales,medium
0.77,0.71,0.010212166096987352,0.009853768406779128,0.006462036478143789,Yes,No,No,sales,medium
0.62,0.77,0.00612729965819241,0.010681484952948574,0.0043080243187625265,No,No,No,sales,medium
0.16,0.76,0.01225459931638482,0.008277165461694467,0.010770060796906317,No,No,No,sales,medium
0.43,0.54,0.004084866438794941,0.005596940455050545,0.006462036478143789,No,Yes,No,management,low
0.5,0.82,0.004084866438794941,0.011272711057355321,0.012924072956287579,No,No,No,sales,medium
0.46,0.49,0.004084866438794941,0.005833430896813243,0.006462036478143789,No,Yes,No,sales,low
0.76,0.52,0.00612729965819241,0.009774938259524895,0.006462036478143789,No,No,No,technical,medium
0.82,0.85,0.008169732877589882,0.008789561418846983,0.010770060796906317,No,Yes,No,technical,medium
0.16,0.78,0.008169732877589882,0.011036220615592623,0.012924072956287579,No,No,No,technical,high
0.11,0.92,0.01225459931638482,0.011075635689219739,0.008616048637525053,No,Yes,No,sales,medium
0.51,0.63,0.008169732877589882,0.007804184578169069,0.0043080243187625265,No,No,No,technical,medium
0.37,0.5,0.004084866438794941,0.005163374645152263,0.006462036478143789,No,Yes,No,sales,medium
0.78,0.87,0.010212166096987352,0.009577862891389313,0.010770060796906317,No,Yes,No,technical,low
0.77,0.81,0.008169732877589882,0.006464072074847108,0.006462036478143789,No,No,No,technical,high
0.81,0.61,0.004084866438794941,0.0069370529583725055,0.010770060796906317,No,No,Yes,management,low
0.76,0.74,0.00612729965819241,0.007212958473762321,0.006462036478143789,No,No,No,sales,medium
0.9,0.74,0.008169732877589882,0.008119505167186002,0.008616048637525053,Yes,No,No,management,low
0.92,0.79,0.00612729965819241,0.009577862891389313,0.008616048637525053,No,No,No,management,medium
0.86,0.74,0.004084866438794941,0.007015883105626739,0.006462036478143789,No,No,No,technical,medium
0.76,0.79,0.00612729965819241,0.007764769504541953,0.010770060796906317,No,No,No,sales,medium
0.56,0.4,0.004084866438794941,0.01005084377491471,0.006462036478143789,No,No,No,sales,medium
